City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
299,loukhi,66.0764,33.0381,-5.03,95,100,5.14,RU,2024-02-03 20:20:52
300,manaure,11.7751,-72.4445,27.23,77,99,7.41,CO,2024-02-03 20:20:53
301,santiago de cao,-7.9589,-79.2392,24.07,78,75,3.6,PE,2024-02-03 20:20:53
302,kembe,4.6228,21.8865,25.05,28,100,0.49,CF,2024-02-03 20:20:53
303,velikiy novgorod,58.5167,31.2833,-0.49,97,100,4.88,RU,2024-02-03 20:20:53
304,lata,40.1629,-8.3327,12.73,81,48,0.26,PT,2024-02-03 20:12:40
305,ola,59.5833,151.2833,-19.75,79,99,4.64,RU,2024-02-03 20:12:20
306,ust'-ilimsk,58.0006,102.6619,-28.09,100,100,1.34,RU,2024-02-03 20:12:40
307,ballycastle,55.2044,-6.243,8.08,70,99,8.24,GB,2024-02-03 20:20:55
308,kandyagash,49.4744,57.4233,-4.17,88,100,7.33,KZ,2024-02-03 20:20:55
309,isiolo,0.3546,37.5822,22.97,67,82,2.58,KE,2024-02-03 20:20:55
310,pacific grove,36.6177,-121.9166,14.12,74,100,2.06,US,2024-02-03 20:11:00
311,marovoay,-16.1,46.6333,25.35,86,98,2.1,MG,2024-02-03 20:20:56
312,saint-philippe,-21.3585,55.7679,23.77,77,100,4.55,RE,2024-02-03 20:12:45
313,masuguru,-11.3667,38.4167,23.73,97,100,1.47,TZ,2024-02-03 20:20:56
314,diapaga,12.0708,1.7889,26.41,14,65,4.45,BF,2024-02-03 20:20:56
315,kulunda,52.566,78.9385,-5.34,85,100,6.8,RU,2024-02-03 20:20:57
316,ozernyy,55.5802,32.4127,1.43,99,100,5.09,RU,2024-02-03 20:20:57
317,port blair,11.6667,92.75,24.02,88,34,0.0,IN,2024-02-03 20:12:12
318,oranjemund,-28.55,16.4333,20.49,89,5,1.86,NA,2024-02-03 20:20:58
319,laguna,38.421,-121.4238,13.67,68,0,2.57,US,2024-02-03 20:20:58
320,tura,25.5198,90.2201,11.73,34,0,1.62,IN,2024-02-03 20:12:32
321,qamdo,31.1667,97.2333,-12.65,41,39,2.4,CN,2024-02-03 20:12:30
322,queenstown,-31.8976,26.8753,22.62,69,90,1.36,ZA,2024-02-03 20:12:46
323,afaahiti,-17.75,-149.2833,28.93,76,52,2.92,PF,2024-02-03 20:12:00
324,valparaiso,-33.0393,-71.6273,29.13,41,100,9.77,CL,2024-02-03 20:21:00
325,mandalgovi,45.7625,106.2708,-21.1,89,11,2.13,MN,2024-02-03 20:21:00
326,puerto rico,-26.796,-55.024,35.58,32,79,0.93,AR,2024-02-03 20:20:39
327,paimpol,48.7784,-3.0438,10.88,90,99,4.25,FR,2024-02-03 20:21:01
328,laminusa,5.5549,120.9136,26.57,85,49,2.73,PH,2024-02-03 20:12:37
329,kananga,-5.8958,22.4178,21.95,86,96,1.13,CD,2024-02-03 20:21:01
330,labuan,5.2767,115.2417,25.2,100,20,0.0,MY,2024-02-03 20:21:02
331,nar'yan-mar,67.6713,53.087,-12.72,85,25,6.71,RU,2024-02-03 20:12:34
332,tromso,69.6496,18.957,-1.99,93,100,0.51,NO,2024-02-03 20:21:02
333,didim,37.3756,27.2678,5.76,65,0,4.72,TR,2024-02-03 20:21:02
334,san patricio,28.017,-97.5169,24.53,36,0,7.22,US,2024-02-03 20:21:03
335,aldan,58.6031,125.3894,-30.46,99,61,1.95,RU,2024-02-03 20:21:03
336,darwin,-12.4611,130.8418,27.99,89,40,5.14,AU,2024-02-03 20:21:02
337,badiyah,22.45,58.8,20.21,77,7,3.06,OM,2024-02-03 20:21:03
338,krzeszowice,50.1425,19.6322,8.78,87,75,8.75,PL,2024-02-03 20:21:03
339,haifa,32.8156,34.9892,11.78,89,71,4.93,IL,2024-02-03 20:21:04
340,chimbote,-9.0853,-78.5783,26.95,70,60,4.28,PE,2024-02-03 20:20:38
341,flin flon,54.7682,-101.865,2.65,94,98,1.7,CA,2024-02-03 20:12:23
342,new norfolk,-42.7826,147.0587,15.51,96,100,0.68,AU,2024-02-03 20:21:04
343,severnoye,56.3491,78.3619,-12.85,96,99,2.56,RU,2024-02-03 20:21:05
344,aral,40.5156,81.2636,-1.6,59,100,1.92,CN,2024-02-03 20:21:05
345,lorengau,-2.0226,147.2712,27.6,78,47,1.75,PG,2024-02-03 20:12:22
346,kaiyuan,23.6977,103.3037,11.61,63,0,2.66,CN,2024-02-03 20:21:05
347,nuevitas,21.5453,-77.2644,24.39,65,91,3.99,CU,2024-02-03 20:21:05
348,calabozo,8.9242,-67.4293,37.07,30,100,2.2,VE,2024-02-03 20:21:06
349,fuxin,42.0156,121.6589,-14.89,80,6,1.54,CN,2024-02-03 20:21:06
350,kovdor,67.5662,30.4758,-5.91,95,100,2.93,RU,2024-02-03 20:21:06
351,juneau,58.3019,-134.4197,-5.0,86,100,0.0,US,2024-02-03 20:21:06
352,orapa,-21.2833,25.3667,26.41,30,58,2.99,BW,2024-02-03 20:21:07
353,argo,37.6333,22.7333,7.1,73,2,1.2,GR,2024-02-03 20:21:07
354,ouesso,1.6136,16.0517,29.33,39,100,0.27,CG,2024-02-03 20:21:07
355,buchanan,5.8808,-10.0467,27.4,85,82,4.13,LR,2024-02-03 20:21:07
356,tarko-sale,64.9225,77.785,-16.83,94,100,2.5,RU,2024-02-03 20:21:07
357,extrema,-22.8547,-46.3183,23.82,78,100,1.31,BR,2024-02-03 20:12:06
358,loushanguan,28.1375,106.82,3.79,91,100,1.21,CN,2024-02-03 20:21:08
359,shingu,33.7333,135.9833,6.85,95,100,2.51,JP,2024-02-03 20:12:11
360,orchard homes,46.8633,-114.0484,4.77,92,100,0.45,US,2024-02-03 20:21:08
361,catalhoyuk,37.6685,32.8269,-0.88,63,69,1.0,TR,2024-02-03 20:12:45
362,gizo,-8.103,156.8419,28.27,79,100,2.88,SB,2024-02-03 20:21:09
363,sosua,19.7667,-70.5167,28.99,83,75,2.57,DO,2024-02-03 20:21:09
364,primorsk,46.7348,36.3443,3.37,97,100,11.32,UA,2024-02-03 20:21:09
365,sangueya,10.7,-14.3667,25.1,66,0,1.96,GN,2024-02-03 20:21:09
366,bianzhuang,34.8486,118.0447,-2.62,57,100,5.1,CN,2024-02-03 20:21:10
367,nikolayevsk,50.0282,45.4595,-1.92,91,100,6.78,RU,2024-02-03 20:21:10
368,lerma,42.0261,-3.7598,6.31,63,6,0.83,ES,2024-02-03 20:21:10
369,estevan,49.1334,-102.9842,3.19,93,100,3.6,CA,2024-02-03 20:18:42
370,guymon,36.6828,-101.4816,12.0,50,20,5.66,US,2024-02-03 20:21:11
371,bansud,12.865,121.4564,23.32,88,32,2.52,PH,2024-02-03 20:21:11
372,palu,-0.8917,119.8707,24.49,96,99,0.7,ID,2024-02-03 20:21:11
373,sittwe,20.15,92.9,19.08,59,4,4.01,MM,2024-02-03 20:10:47
374,hovd,48.0056,91.6419,-19.47,86,5,1.26,MN,2024-02-03 20:21:12
375,keflavik,64.0049,-22.5624,-2.76,80,75,9.77,IS,2024-02-03 20:12:10
376,pangody,65.85,74.4859,-17.61,98,100,2.13,RU,2024-02-03 20:12:04
377,zorritos,-3.6805,-80.6782,31.16,78,100,4.64,PE,2024-02-03 20:21:12
378,tocopilla,-22.092,-70.1979,23.81,66,8,1.5,CL,2024-02-03 20:21:13
379,tazacorte,28.629,-17.9293,21.54,29,0,3.6,ES,2024-02-03 20:12:30
380,antofagasta,-23.65,-70.4,23.6,69,5,3.11,CL,2024-02-03 20:16:03
381,kalmunai,7.4167,81.8167,24.84,86,93,3.04,LK,2024-02-03 20:21:13
382,launceston,-41.45,147.1667,16.8,82,100,7.2,AU,2024-02-03 20:18:48
383,altai,46.3722,96.2583,-17.06,92,100,1.15,MN,2024-02-03 20:21:14
384,zouerate,22.7187,-12.4521,20.38,13,98,4.37,MR,2024-02-03 20:12:34
385,egersund,58.4513,5.9997,4.49,91,100,13.53,NO,2024-02-03 20:21:14
386,sanctuary point,-35.1114,150.629,22.08,83,90,3.46,AU,2024-02-03 20:21:14
387,broome,42.2506,-75.833,3.65,74,0,4.12,US,2024-02-03 20:12:36
388,arys,42.4252,68.795,-0.35,74,100,3.58,KZ,2024-02-03 20:21:15
389,smithers,54.7804,-127.1743,-3.82,71,95,0.34,CA,2024-02-03 20:12:25
390,nanning,22.8167,108.3167,20.25,97,100,2.27,CN,2024-02-03 20:21:15
391,peniche,39.3558,-9.3811,13.03,90,0,1.31,PT,2024-02-03 20:21:16
392,cobija,-11.0267,-68.7692,33.49,47,74,1.59,BO,2024-02-03 20:21:16
393,sevenoaks,51.27,0.1928,12.07,56,75,4.63,GB,2024-02-03 20:21:17
394,rey bouba,8.6724,14.1786,25.25,16,8,1.79,CM,2024-02-03 20:21:17
395,campbellton,48.0075,-66.6727,-4.75,79,99,2.21,CA,2024-02-03 20:21:18
396,scarborough,54.2797,-0.4044,7.59,80,88,1.79,GB,2024-02-03 20:15:32
397,paka,4.6374,103.4368,22.96,94,31,0.0,MY,2024-02-03 20:21:19
398,kanker,20.2719,81.4931,17.75,43,0,1.27,IN,2024-02-03 20:21:21
399,fisterra,42.9049,-9.2629,11.53,74,67,1.69,ES,2024-02-03 20:21:21
400,bikenibeu village,1.3673,173.1241,28.97,76,82,6.87,KI,2024-02-03 20:12:05
401,magadan,59.5667,150.8,-19.37,77,100,4.08,RU,2024-02-03 20:21:22
402,hilo,19.7297,-155.09,22.92,76,100,6.69,US,2024-02-03 20:21:22
403,kayangel,8.0823,134.7173,27.43,77,88,10.43,PW,2024-02-03 20:12:41
404,condoto,5.0935,-76.6497,31.11,61,96,1.88,CO,2024-02-03 20:21:24
405,kandalaksha,67.162,32.4123,-5.1,96,100,4.01,RU,2024-02-03 20:21:25
406,bel ombre,-4.6167,55.4167,28.79,73,99,4.8,SC,2024-02-03 20:12:38
407,cabo san lucas,22.8909,-109.9124,25.34,49,0,8.23,MX,2024-02-03 20:16:53
408,wawa,9.9022,4.4192,28.02,20,2,2.56,NG,2024-02-03 20:21:26
409,manokwari,-0.8667,134.0833,25.67,80,100,1.71,ID,2024-02-03 20:21:26
410,hobyo,5.3505,48.5268,25.92,86,97,7.52,SO,2024-02-03 20:21:26
411,kandiaro,27.0601,68.2091,15.27,81,98,2.51,PK,2024-02-03 20:21:26
412,northport,33.229,-87.5772,20.9,43,0,4.63,US,2024-02-03 20:17:49
413,qidu,26.7653,119.5472,12.04,97,100,1.53,CN,2024-02-03 20:21:29
414,dakhla,23.6848,-15.958,20.55,57,92,6.37,EH,2024-02-03 20:12:31
415,mirnyy,62.5353,113.9611,-29.87,75,25,0.89,RU,2024-02-03 20:21:30
416,tsiombe,-25.3,45.4833,23.65,81,47,5.86,MG,2024-02-03 20:12:16
417,inari,68.906,27.0288,-1.89,97,100,1.88,FI,2024-02-03 20:21:30
418,langsa,4.4683,97.9683,23.13,93,34,0.52,ID,2024-02-03 20:21:30
419,puerto deseado,-47.7503,-65.8938,13.42,50,4,7.39,AR,2024-02-03 20:12:40
420,harstad,68.799,16.5293,-1.03,95,100,8.05,NO,2024-02-03 20:12:08
421,tabuk,17.4189,121.4443,20.55,94,15,1.44,PH,2024-02-03 20:21:31
422,aroma,15.8167,36.1333,22.82,38,13,5.44,SD,2024-02-03 20:21:31
423,chibuto,-24.6867,33.5306,22.06,82,1,2.48,MZ,2024-02-03 20:21:31
424,myitkyina,25.3833,97.4,11.09,94,11,1.32,MM,2024-02-03 20:21:32
425,along,28.1667,94.7667,6.88,89,70,1.0,IN,2024-02-03 20:21:32
426,itoman,26.1247,127.6694,22.43,90,100,5.14,JP,2024-02-03 20:12:29
427,shantobe,52.4581,68.1839,-2.54,95,100,6.82,KZ,2024-02-03 20:21:32
428,mount pearl,47.5166,-52.7813,-1.75,89,89,5.36,CA,2024-02-03 20:12:33
429,bismarck,46.8083,-100.7837,2.91,93,100,5.14,US,2024-02-03 20:20:38
430,shetpe,44.1667,52.1167,0.31,92,94,3.47,KZ,2024-02-03 20:21:33
431,magdagachi,53.45,125.8,-30.45,99,21,1.2,RU,2024-02-03 20:21:33
432,college,64.8569,-147.8028,-37.53,64,100,0.0,US,2024-02-03 20:11:59
433,kingaroy,-26.5333,151.8333,19.38,97,40,1.04,AU,2024-02-03 20:21:35
434,cartagena,10.3997,-75.5144,29.79,74,20,6.17,CO,2024-02-03 20:15:28
435,nanakuli,21.3906,-158.1547,24.97,51,40,4.63,US,2024-02-03 20:21:36
436,motueka,-41.1333,173.0167,15.03,59,8,1.52,NZ,2024-02-03 20:21:37
437,pachino,36.7186,15.0907,11.6,70,0,3.24,IT,2024-02-03 20:21:37
438,varnamo,57.186,14.04,4.71,78,96,8.13,SE,2024-02-03 20:21:37
439,usogorsk,63.4106,48.6872,-7.96,95,100,3.44,RU,2024-02-03 20:21:38
440,manicore,-5.8092,-61.3003,28.06,88,29,1.36,BR,2024-02-03 20:21:38
441,steamboat springs,40.485,-106.8317,1.3,89,100,2.57,US,2024-02-03 20:21:39
442,morondava,-20.2833,44.2833,27.06,81,6,2.47,MG,2024-02-03 20:12:24
443,aasiaat,68.7098,-52.8699,-30.9,98,66,2.34,GL,2024-02-03 20:12:01
444,buala,-8.145,159.5921,26.99,85,99,2.22,SB,2024-02-03 20:21:40
445,fort st. john,56.2499,-120.8529,-7.06,53,20,3.09,CA,2024-02-03 20:21:40
446,fort mcmurray,56.7268,-111.381,-2.23,86,100,4.63,CA,2024-02-03 20:21:41
447,uribia,11.7139,-72.266,29.19,65,100,7.0,CO,2024-02-03 20:21:41
448,castillos,-34.1667,-53.8333,30.07,48,100,6.28,UY,2024-02-03 20:12:29
449,arraial do cabo,-22.9661,-42.0278,27.92,83,75,6.69,BR,2024-02-03 20:09:25
450,bhan,26.5583,67.7214,15.94,83,99,3.01,PK,2024-02-03 20:21:42
451,lamar,33.6668,-95.5836,14.43,87,100,4.63,US,2024-02-03 20:12:34
452,isafjordur,66.0755,-23.124,-5.45,94,98,5.05,IS,2024-02-03 20:12:12
453,opuwo,-18.0607,13.84,20.47,81,100,2.2,NA,2024-02-03 20:21:42
454,richards bay,-28.783,32.0377,23.37,80,100,3.6,ZA,2024-02-03 20:12:48
455,ta`u,-14.2336,-169.5144,27.14,88,100,7.04,AS,2024-02-03 20:12:06
456,dwarka,22.2394,68.9678,23.12,73,0,4.22,IN,2024-02-03 20:12:36
457,slyudyanka,51.6594,103.7061,-15.2,98,100,1.34,RU,2024-02-03 20:21:44
458,miguel ahumada,30.6167,-106.5167,12.66,27,2,13.19,MX,2024-02-03 20:21:44
459,colby,39.3958,-101.0524,10.0,87,100,6.71,US,2024-02-03 20:21:44
460,mao,39.8885,4.2658,10.31,93,0,2.06,ES,2024-02-03 20:21:45
461,erenhot,43.6475,111.9767,-19.56,92,70,3.33,CN,2024-02-03 20:12:44
462,pisco,-13.7,-76.2167,28.03,61,20,3.6,PE,2024-02-03 20:12:11
463,saldanha,-33.0117,17.9442,19.03,80,97,2.62,ZA,2024-02-03 20:21:45
464,rio casca,-20.2261,-42.6508,27.3,78,85,1.46,BR,2024-02-03 20:17:09
465,baley,51.6,116.6333,-30.23,99,14,1.01,RU,2024-02-03 20:21:46
466,okha,53.5739,142.9478,-22.83,91,7,6.65,RU,2024-02-03 20:21:42
467,dubai,25.2582,55.3047,20.96,46,0,5.14,AE,2024-02-03 20:13:40
468,esmeraldas,-19.7625,-44.3139,29.58,72,71,1.23,BR,2024-02-03 20:21:47
469,port douglas,-16.4833,145.4667,26.87,82,95,1.3,AU,2024-02-03 20:21:47
470,bordj ghdir,35.9011,4.8981,4.51,58,0,0.19,DZ,2024-02-03 20:21:47
471,praia da vitoria,38.7333,-27.0667,16.53,82,20,4.93,PT,2024-02-03 20:21:47
472,pangkalan brandan,4.0238,98.2782,23.21,94,29,0.54,ID,2024-02-03 20:21:47
473,yeraliyev,43.2,51.65,4.0,88,97,1.69,KZ,2024-02-03 20:21:48
474,villa bruzual,9.3328,-69.1208,32.74,49,98,1.75,VE,2024-02-03 20:21:48
475,yavas,54.4159,42.8491,-6.8,97,100,2.07,RU,2024-02-03 20:21:48
476,patan,27.6667,85.3333,8.21,87,20,1.03,NP,2024-02-03 20:21:48
477,dikwa,12.024,13.9165,21.82,27,0,4.4,NG,2024-02-03 20:21:48
478,flying fish cove,-10.4217,105.6791,22.82,100,58,1.03,CX,2024-02-03 20:12:00
479,kenai,60.5544,-151.2583,-21.97,84,100,3.6,US,2024-02-03 20:21:49
480,santa elena de uairen,4.6167,-61.1333,32.14,29,32,3.38,VE,2024-02-03 20:21:49
481,marka,1.7159,44.7717,26.22,84,13,8.2,SO,2024-02-03 20:21:49
482,riberalta,-10.9833,-66.1,34.11,55,75,3.09,BO,2024-02-03 20:21:51
483,eyl,7.9803,49.8164,24.68,85,90,7.46,SO,2024-02-03 20:21:51
484,hadibu,12.65,54.0333,24.35,78,12,3.58,YE,2024-02-03 20:12:08
485,mahibadhoo,3.7833,72.9667,27.79,79,36,4.48,MV,2024-02-03 20:21:51
486,guarapari,-20.6667,-40.4975,27.16,77,81,1.99,BR,2024-02-03 20:17:49
487,chui,-33.6971,-53.4616,29.61,48,100,5.61,UY,2024-02-03 20:21:52
488,venkatagiri,13.9667,79.5833,21.42,91,48,1.23,IN,2024-02-03 20:21:52
489,bata,1.8639,9.7658,27.76,80,97,2.77,GQ,2024-02-03 20:21:18
490,sawakin,19.1059,37.3321,21.32,58,6,4.31,SD,2024-02-03 20:21:52
491,souillac,-20.5167,57.5167,24.08,70,72,4.65,MU,2024-02-03 20:12:07
492,alegrete,-29.7831,-55.7919,34.58,41,1,2.54,BR,2024-02-03 20:21:53
493,amos,48.5669,-78.1162,-1.59,84,63,2.77,CA,2024-02-03 20:19:45
494,ciudad lazaro cardenas,17.9583,-102.2,26.98,60,0,4.57,MX,2024-02-03 20:18:51
495,marsh harbour,26.5412,-77.0636,21.37,65,94,2.05,BS,2024-02-03 20:21:53
496,khandyga,62.6667,135.6,-43.46,100,70,0.85,RU,2024-02-03 20:21:54
497,kivioli,59.3531,26.9711,-0.03,92,98,5.07,EE,2024-02-03 20:21:54
498,asha,54.9973,57.2722,-6.01,95,100,4.02,RU,2024-02-03 20:17:31
499,porto novo,6.4965,2.6036,26.14,63,30,2.37,BJ,2024-02-03 20:21:54
500,cassilandia,-19.1133,-51.7342,24.17,71,100,1.08,BR,2024-02-03 20:21:55
501,al muwayh,22.4333,41.7583,15.98,33,72,2.48,SA,2024-02-03 20:21:55
502,kapa'a,22.0752,-159.319,23.99,56,100,11.32,US,2024-02-03 20:12:20
503,lakhnadon,22.6,79.6,17.7,40,0,0.57,IN,2024-02-03 20:21:56
504,howard springs,-12.497,131.047,27.95,88,100,3.98,AU,2024-02-03 20:12:18
505,constitucion,-35.3333,-72.4167,21.75,56,0,9.3,CL,2024-02-03 20:21:56
506,balabac,7.9868,117.0645,26.43,80,100,4.93,PH,2024-02-03 20:21:56
507,okahandja,-21.9833,16.9167,20.85,78,99,4.87,NA,2024-02-03 20:21:56
508,daru,-9.0763,143.2092,26.14,88,100,3.18,PG,2024-02-03 20:12:41
509,pizarro,4.9533,-77.366,27.79,73,100,2.49,CO,2024-02-03 20:21:57
510,santa terezinha,-29.9002,-50.0904,25.88,76,1,6.16,BR,2024-02-03 20:21:57
511,meiganga,6.5167,14.3,21.86,26,89,3.08,CM,2024-02-03 20:21:57
512,aykhal,66.0,111.5,-26.63,65,99,1.32,RU,2024-02-03 20:21:57
513,baotou,40.6522,109.8222,-8.85,91,100,1.63,CN,2024-02-03 20:21:58
514,kosh-agach,50.0,88.6667,-25.94,91,67,1.79,RU,2024-02-03 20:21:58
515,la'ie,21.6477,-157.9253,22.98,61,3,5.36,US,2024-02-03 20:12:44
516,freetown,8.484,-13.2299,25.72,84,0,4.07,SL,2024-02-03 20:12:43
517,kuching,1.55,110.3333,27.79,94,40,0.0,MY,2024-02-03 20:12:36
518,waingapu,-9.6567,120.2641,26.47,87,100,3.15,ID,2024-02-03 20:12:32
519,tahe,52.3333,124.7333,-25.6,95,16,1.79,CN,2024-02-03 20:21:59
520,kidal,18.4411,1.4078,19.36,9,13,5.37,ML,2024-02-03 20:21:59
521,san antonio de pale,-1.4014,5.6325,28.26,76,100,3.44,GQ,2024-02-03 20:12:21
522,pechora,65.1472,57.2244,-12.3,83,28,4.47,RU,2024-02-03 20:22:00
523,peto,20.1333,-88.9167,31.96,40,0,2.64,MX,2024-02-03 20:12:43
524,cooper's town,26.8667,-77.5167,20.62,73,85,2.78,BS,2024-02-03 20:22:00
525,burang,30.25,81.1667,-10.82,84,18,1.77,CN,2024-02-03 20:22:00
526,belmonte,-15.8631,-38.8828,27.64,71,92,3.59,BR,2024-02-03 20:12:35
527,acajutla,13.5928,-89.8275,29.66,59,4,6.25,SV,2024-02-03 20:12:35
528,talavera de la reina,39.9635,-4.8308,9.9,61,5,2.5,ES,2024-02-03 20:22:01
529,argostolion,38.1811,20.489,8.75,51,0,2.29,GR,2024-02-03 20:22:01
530,nabire,-3.3667,135.4833,24.51,92,99,1.18,ID,2024-02-03 20:12:47
531,kattivakkam,13.2167,80.3167,26.05,77,7,4.07,IN,2024-02-03 20:22:02
532,redlands,34.0556,-117.1825,15.69,57,75,1.54,US,2024-02-03 20:19:14
533,virginia beach,36.8529,-75.978,8.91,60,20,5.14,US,2024-02-03 20:21:05
534,al jaradiyah,16.5795,42.9124,25.72,65,90,3.79,SA,2024-02-03 20:22:02
535,zahle,33.8497,35.9042,6.31,93,82,2.42,LB,2024-02-03 20:22:02
536,gladstone,-23.85,151.25,24.96,78,5,2.06,AU,2024-02-03 20:22:03
537,bakani,24.2833,76.2333,20.4,49,4,1.25,IN,2024-02-03 20:22:03
538,horta,38.5333,-28.6333,16.8,86,20,8.75,PT,2024-02-03 20:12:36
539,ponta delgada,37.7333,-25.6667,16.4,77,20,4.12,PT,2024-02-03 20:12:21
540,miranda,3.2499,-76.2281,28.07,67,100,1.07,CO,2024-02-03 20:22:03
541,tarawa,1.419,172.984,29.05,84,75,4.63,KI,2024-02-03 20:22:04
542,guiuan,11.0333,125.7247,27.56,70,70,5.96,PH,2024-02-03 20:22:04
543,port isabel,26.0734,-97.2086,26.05,68,0,8.23,US,2024-02-03 20:22:04
544,kuroiso,36.9667,140.05,0.46,64,100,1.28,JP,2024-02-03 20:22:04
545,verkhnevilyuysk,63.4453,120.3167,-25.38,94,98,2.15,RU,2024-02-03 20:22:05
546,vasarosnameny,48.1333,22.3167,4.47,93,100,2.28,HU,2024-02-03 20:22:05
547,mochudi,-24.4167,26.15,26.33,41,3,2.89,BW,2024-02-03 20:22:05
548,mincivan,39.0294,46.7185,4.06,58,99,3.88,AZ,2024-02-03 20:22:05
549,esquina,-30.0144,-59.5272,40.2,17,22,2.08,AR,2024-02-03 20:22:05
550,isangel,-19.55,169.2667,27.88,84,100,3.53,VU,2024-02-03 20:12:41
551,shakhun'ya,57.6758,46.6114,-10.08,98,100,1.28,RU,2024-02-03 20:22:06
552,bonthe,7.5264,-12.505,26.8,78,0,4.58,SL,2024-02-03 20:22:06
553,namanga,-2.5433,36.7905,21.43,69,100,2.69,KE,2024-02-03 20:22:06
554,taft,31.7471,54.2088,0.97,48,0,1.03,IR,2024-02-03 20:22:07
555,santa ana,33.7456,-117.8678,17.91,56,75,3.09,US,2024-02-03 20:20:32
556,belabo,4.9333,13.3,23.96,29,56,1.26,CM,2024-02-03 20:22:07
557,bouillon,49.7932,5.067,8.92,97,100,4.2,BE,2024-02-03 20:22:07
558,kaoma,-14.7833,24.8,19.92,87,97,1.62,ZM,2024-02-03 20:22:07
559,masterton,-40.9597,175.6575,15.61,67,4,1.63,NZ,2024-02-03 20:10:45
560,colares,38.7992,-9.4469,15.18,80,0,3.58,PT,2024-02-03 20:12:33
561,strzelno,52.6279,18.1725,9.92,90,67,8.0,PL,2024-02-03 20:22:08
